State,Year,Gender,Type,Total
Tamil Nadu,2003,Male,Widowed/Widower,435
Tamil Nadu,2004,Female,Bankruptcy or Sudden change in Economic,36
Tamil Nadu,2004,Female,By Consuming Insecticides,668
Tamil Nadu,2004,Female,By Consuming Other Poison,1098
Tamil Nadu,2004,Female,By Drowning,225
Tamil Nadu,2004,Female,By Fire-Arms,7
Tamil Nadu,2004,Female,By Fire/Self Immolation,960
Tamil Nadu,2004,Female,By Hanging,1163
Tamil Nadu,2004,Female,By Jumping from (Building),18
Tamil Nadu,2004,Female,By Jumping from (Other sites),35
Tamil Nadu,2004,Female,By Jumping off Moving Vehicles/Trains,5
Tamil Nadu,2004,Female,By Machine,0
Tamil Nadu,2004,Female,By Other means (please specify),591
Tamil Nadu,2004,Female,By Over Alcoholism,1
Tamil Nadu,2004,Female,By Overdose of sleeping pills,73
Tamil Nadu,2004,Female,By Self Infliction of injury,1
Tamil Nadu,2004,Female,By coming under running vehicles/trains,12
Tamil Nadu,2004,Female,By touching electric wires,36
Tamil Nadu,2004,Female,Cancellation/Non-Settlement of Marriage,45
Tamil Nadu,2004,Female,Cancer,13
Tamil Nadu,2004,Female,Causes Not known,387
Tamil Nadu,2004,Female,Death of Dear Person,32
Tamil Nadu,2004,Female,Diploma,69
Tamil Nadu,2004,Female,Divorce,35
Tamil Nadu,2004,Female,Divorcee,91
Tamil Nadu,2004,Female,Dowry Dispute,130
Tamil Nadu,2004,Female,Drug Abuse/Addiction,15
Tamil Nadu,2004,Female,Failure in Examination,162
Tamil Nadu,2004,Female,Fall in Social Reputation,1
Tamil Nadu,2004,Female,Family Problems,1660
Tamil Nadu,2004,Female,Farming/Agriculture Activity,302
Tamil Nadu,2004,Female,Graduate,152
Tamil Nadu,2004,Female,House Wife,2112
Tamil Nadu,2004,Female,Hr. Secondary/Intermediate/Pre-Universit,449
Tamil Nadu,2004,Female,Ideological Causes/Hero Worshipping,0
Tamil Nadu,2004,Female,Illegitimate Pregnancy,8
Tamil Nadu,2004,Female,Illness (Aids/STD),6
Tamil Nadu,2004,Female,Insanity/Mental Illness,171
Tamil Nadu,2004,Female,Love Affairs,299
Tamil Nadu,2004,Female,Married,3151
Tamil Nadu,2004,Female,Matriculate/Secondary,529
Tamil Nadu,2004,Female,Middle,1318
Tamil Nadu,2004,Female,Never Married,1026
Tamil Nadu,2004,Female,No Education,1226
Tamil Nadu,2004,Female,Not having Children(Barrenness/Impotency,37
Tamil Nadu,2004,Female,Other Causes (Please Specity),489
Tamil Nadu,2004,Female,Other Prolonged Illness,829
Tamil Nadu,2004,Female,Others (Please Specify),1295
Tamil Nadu,2004,Female,Paralysis,45
Tamil Nadu,2004,Female,Physical Abuse (Rape/Incest Etc.),2
Tamil Nadu,2004,Female,Post Graduate and Above,34
Tamil Nadu,2004,Female,Poverty,142
Tamil Nadu,2004,Female,Primary,1116
Tamil Nadu,2004,Female,Professional Activity,57
Tamil Nadu,2004,Female,Professional/Career Problem,28
Tamil Nadu,2004,Female,Property Dispute,127
Tamil Nadu,2004,Female,Public Sector Undertaking,73
Tamil Nadu,2004,Female,Retired Person,17
Tamil Nadu,2004,Female,Self-employed (Business activity),58
Tamil Nadu,2004,Female,Seperated,172
Tamil Nadu,2004,Female,Service (Government),44
Tamil Nadu,2004,Female,Service (Private),251
Tamil Nadu,2004,Female,Student,226
Tamil Nadu,2004,Female,Suspected/Illicit Relation,60
Tamil Nadu,2004,Female,Unemployed,458
Tamil Nadu,2004,Female,Unemployment,134
Tamil Nadu,2004,Female,Widowed/Widower,453
Tamil Nadu,2004,Male,Bankruptcy or Sudden change in Economic,149
Tamil Nadu,2004,Male,By Consuming Insecticides,1245
Tamil Nadu,2004,Male,By Consuming Other Poison,2129
Tamil Nadu,2004,Male,By Drowning,480
Tamil Nadu,2004,Male,By Fire-Arms,0
Tamil Nadu,2004,Male,By Fire/Self Immolation,429
Tamil Nadu,2004,Male,By Hanging,1748
Tamil Nadu,2004,Male,By Jumping from (Building),73
Tamil Nadu,2004,Male,By Jumping from (Other sites),124
Tamil Nadu,2004,Male,By Jumping off Moving Vehicles/Trains,11
Tamil Nadu,2004,Male,By Machine,16
Tamil Nadu,2004,Male,By Other means (please specify),1340
Tamil Nadu,2004,Male,By Over Alcoholism,89
Tamil Nadu,2004,Male,By Overdose of sleeping pills,87
Tamil Nadu,2004,Male,By Self Infliction of injury,8
Tamil Nadu,2004,Male,By coming under running vehicles/trains,68
Tamil Nadu,2004,Male,By touching electric wires,99
Tamil Nadu,2004,Male,Cancellation/Non-Settlement of Marriage,39
Tamil Nadu,2004,Male,Cancer,26
Tamil Nadu,2004,Male,Causes Not known,705
Tamil Nadu,2004,Male,Death of Dear Person,36
Tamil Nadu,2004,Male,Diploma,152
Tamil Nadu,2004,Male,Divorce,14
Tamil Nadu,2004,Male,Divorcee,92
Tamil Nadu,2004,Male,Dowry Dispute,0
Tamil Nadu,2004,Male,Drug Abuse/Addiction,74
Tamil Nadu,2004,Male,Failure in Examination,245
Tamil Nadu,2004,Male,Fall in Social Reputation,8
Tamil Nadu,2004,Male,Family Problems,2400
Tamil Nadu,2004,Male,Farming/Agriculture Activity,1297
Tamil Nadu,2004,Male,Graduate,188
Tamil Nadu,2004,Male,House Wife,0
Tamil Nadu,2004,Male,Hr. Secondary/Intermediate/Pre-Universit,739
Tamil Nadu,2004,Male,Ideological Causes/Hero Worshipping,2
Tamil Nadu,2004,Male,Illegitimate Pregnancy,0
Tamil Nadu,2004,Male,Illness (Aids/STD),15
Tamil Nadu,2004,Male,Insanity/Mental Illness,292
Tamil Nadu,2004,Male,Love Affairs,335
Tamil Nadu,2004,Male,Married,5583
Tamil Nadu,2004,Male,Matriculate/Secondary,1165
Tamil Nadu,2004,Male,Middle,1974
Tamil Nadu,2004,Male,Never Married,1453
Tamil Nadu,2004,Male,No Education,2089
Tamil Nadu,2004,Male,Not having Children(Barrenness/Impotency,18
Tamil Nadu,2004,Male,Other Causes (Please Specity),1021
Tamil Nadu,2004,Male,Other Prolonged Illness,1595
Tamil Nadu,2004,Male,Others (Please Specify),2771
Tamil Nadu,2004,Male,Paralysis,49
Tamil Nadu,2004,Male,Physical Abuse (Rape/Incest Etc.),35
Tamil Nadu,2004,Male,Post Graduate and Above,51
Tamil Nadu,2004,Male,Poverty,227
Tamil Nadu,2004,Male,Primary,1588
Tamil Nadu,2004,Male,Professional Activity,275
Tamil Nadu,2004,Male,Professional/Career Problem,125
Tamil Nadu,2004,Male,Property Dispute,203
Tamil Nadu,2004,Male,Public Sector Undertaking,227
Tamil Nadu,2004,Male,Retired Person,89
Tamil Nadu,2004,Male,Self-employed (Business activity),812
Tamil Nadu,2004,Male,Seperated,337
Tamil Nadu,2004,Male,Service (Government),155
Tamil Nadu,2004,Male,Service (Private),832
Tamil Nadu,2004,Male,Student,247
Tamil Nadu,2004,Male,Suspected/Illicit Relation,24
Tamil Nadu,2004,Male,Unemployed,1241
Tamil Nadu,2004,Male,Unemployment,309
Tamil Nadu,2004,Male,Widowed/Widower,481
Tamil Nadu,2005,Female,Bankruptcy or Sudden change in Economic,26
Tamil Nadu,2005,Female,By Consuming Insecticides,633
Tamil Nadu,2005,Female,By Consuming Other Poison,1043
Tamil Nadu,2005,Female,By Drowning,187
Tamil Nadu,2005,Female,By Fire-Arms,5
Tamil Nadu,2005,Female,By Fire/Self Immolation,875
Tamil Nadu,2005,Female,By Hanging,1104
Tamil Nadu,2005,Female,By Jumping from (Building),15
Tamil Nadu,2005,Female,By Jumping from (Other sites),28
Tamil Nadu,2005,Female,By Jumping off Moving Vehicles/Trains,3
Tamil Nadu,2005,Female,By Machine,0
Tamil Nadu,2005,Female,By Other means (please specify),570
Tamil Nadu,2005,Female,By Over Alcoholism,1
Tamil Nadu,2005,Female,By Overdose of sleeping pills,56
Tamil Nadu,2005,Female,By Self Infliction of injury,1
Tamil Nadu,2005,Female,By coming under running vehicles/trains,12
Tamil Nadu,2005,Female,By touching electric wires,36
Tamil Nadu,2005,Female,Cancellation/Non-Settlement of Marriage,30
Tamil Nadu,2005,Female,Cancer,8
Tamil Nadu,2005,Female,Causes Not known,429
Tamil Nadu,2005,Female,Death of Dear Person,35
Tamil Nadu,2005,Female,Diploma,60
Tamil Nadu,2005,Female,Divorce,37
Tamil Nadu,2005,Female,Divorcee,86
Tamil Nadu,2005,Female,Dowry Dispute,75
Tamil Nadu,2005,Female,Drug Abuse/Addiction,17
Tamil Nadu,2005,Female,Failure in Examination,155
Tamil Nadu,2005,Female,Fall in Social Reputation,19
Tamil Nadu,2005,Female,Family Problems,1503
Tamil Nadu,2005,Female,Farming/Agriculture Activity,253
Tamil Nadu,2005,Female,Graduate,142
Tamil Nadu,2005,Female,House Wife,2058
Tamil Nadu,2005,Female,Hr. Secondary/Intermediate/Pre-Universit,424
Tamil Nadu,2005,Female,Ideological Causes/Hero Worshipping,0
Tamil Nadu,2005,Female,Illegitimate Pregnancy,6
Tamil Nadu,2005,Female,Illness (Aids/STD),5
Tamil Nadu,2005,Female,Insanity/Mental Illness,139
Tamil Nadu,2005,Female,Love Affairs,191
Tamil Nadu,2005,Female,Married,2986
Tamil Nadu,2005,Female,Matriculate/Secondary,489
Tamil Nadu,2005,Female,Middle,1214
Tamil Nadu,2005,Female,Never Married,965
Tamil Nadu,2005,Female,No Education,1201
Tamil Nadu,2005,Female,Not having Children(Barrenness/Impotency,57
Tamil Nadu,2005,Female,Other Causes (Please Specity),854
Tamil Nadu,2005,Female,Other Prolonged Illness,607
Tamil Nadu,2005,Female,Others (Please Specify),948
Tamil Nadu,2005,Female,Paralysis,35
Tamil Nadu,2005,Female,Physical Abuse (Rape/Incest Etc.),2
Tamil Nadu,2005,Female,Post Graduate and Above,24
Tamil Nadu,2005,Female,Poverty,108
Tamil Nadu,2005,Female,Primary,1015
Tamil Nadu,2005,Female,Professional Activity,40
Tamil Nadu,2005,Female,Professional/Career Problem,7
Tamil Nadu,2005,Female,Property Dispute,64
Tamil Nadu,2005,Female,Public Sector Undertaking,75
Tamil Nadu,2005,Female,Retired Person,8
Tamil Nadu,2005,Female,Self-employed (Business activity),125
Tamil Nadu,2005,Female,Seperated,172
Tamil Nadu,2005,Female,Service (Government),32
Tamil Nadu,2005,Female,Service (Private),249
Tamil Nadu,2005,Female,Student,270
Tamil Nadu,2005,Female,Suspected/Illicit Relation,70
Tamil Nadu,2005,Female,Unemployed,511
Tamil Nadu,2005,Female,Unemployment,90
Tamil Nadu,2005,Female,Widowed/Widower,360
Tamil Nadu,2005,Male,Bankruptcy or Sudden change in Economic,87
Tamil Nadu,2005,Male,By Consuming Insecticides,1132
Tamil Nadu,2005,Male,By Consuming Other Poison,2009
Tamil Nadu,2005,Male,By Drowning,435
Tamil Nadu,2005,Male,By Fire-Arms,0
Tamil Nadu,2005,Male,By Fire/Self Immolation,384
Tamil Nadu,2005,Male,By Hanging,1667
Tamil Nadu,2005,Male,By Jumping from (Building),60
Tamil Nadu,2005,Male,By Jumping from (Other sites),110
Tamil Nadu,2005,Male,By Jumping off Moving Vehicles/Trains,11
Tamil Nadu,2005,Male,By Machine,15
Tamil Nadu,2005,Male,By Other means (please specify),1397
Tamil Nadu,2005,Male,By Over Alcoholism,70
Tamil Nadu,2005,Male,By Overdose of sleeping pills,75
Tamil Nadu,2005,Male,By Self Infliction of injury,8
Tamil Nadu,2005,Male,By coming under running vehicles/trains,51
Tamil Nadu,2005,Male,By touching electric wires,83
Tamil Nadu,2005,Male,Cancellation/Non-Settlement of Marriage,50
Tamil Nadu,2005,Male,Cancer,15
Tamil Nadu,2005,Male,Causes Not known,582
Tamil Nadu,2005,Male,Death of Dear Person,28
Tamil Nadu,2005,Male,Diploma,143
Tamil Nadu,2005,Male,Divorce,5
Tamil Nadu,2005,Male,Divorcee,92
Tamil Nadu,2005,Male,Dowry Dispute,3
Tamil Nadu,2005,Male,Drug Abuse/Addiction,66
Tamil Nadu,2005,Male,Failure in Examination,159
Tamil Nadu,2005,Male,Fall in Social Reputation,37
Tamil Nadu,2005,Male,Family Problems,2319
Tamil Nadu,2005,Male,Farming/Agriculture Activity,1002
Tamil Nadu,2005,Male,Graduate,174
Tamil Nadu,2005,Male,House Wife,0
Tamil Nadu,2005,Male,Hr. Secondary/Intermediate/Pre-Universit,714
Tamil Nadu,2005,Male,Ideological Causes/Hero Worshipping,0
Tamil Nadu,2005,Male,Illegitimate Pregnancy,0
Tamil Nadu,2005,Male,Illness (Aids/STD),10
Tamil Nadu,2005,Male,Insanity/Mental Illness,166
Tamil Nadu,2005,Male,Love Affairs,217
Tamil Nadu,2005,Male,Married,5400
Tamil Nadu,2005,Male,Matriculate/Secondary,1103
Tamil Nadu,2005,Male,Middle,1845
Tamil Nadu,2005,Male,Never Married,1344
Tamil Nadu,2005,Male,No Education,1989
Tamil Nadu,2005,Male,Not having Children(Barrenness/Impotency,20
Tamil Nadu,2005,Male,Other Causes (Please Specity),1521
Tamil Nadu,2005,Male,Other Prolonged Illness,1429
Tamil Nadu,2005,Male,Others (Please Specify),2626
Tamil Nadu,2005,Male,Paralysis,62
Tamil Nadu,2005,Male,Physical Abuse (Rape/Incest Etc.),0
Tamil Nadu,2005,Male,Post Graduate and Above,41
Tamil Nadu,2005,Male,Poverty,243
Tamil Nadu,2005,Male,Primary,1498
Tamil Nadu,2005,Male,Professional Activity,246
Tamil Nadu,2005,Male,Professional/Career Problem,21
Tamil Nadu,2005,Male,Property Dispute,116
Tamil Nadu,2005,Male,Public Sector Undertaking,205
Tamil Nadu,2005,Male,Retired Person,94
Tamil Nadu,2005,Male,Self-employed (Business activity),793
Tamil Nadu,2005,Male,Seperated,254
Tamil Nadu,2005,Male,Service (Government),159
Tamil Nadu,2005,Male,Service (Private),947
Tamil Nadu,2005,Male,Student,261
Tamil Nadu,2005,Male,Suspected/Illicit Relation,50
Tamil Nadu,2005,Male,Unemployed,1174
Tamil Nadu,2005,Male,Unemployment,301
Tamil Nadu,2005,Male,Widowed/Widower,417
Tamil Nadu,2006,Female,Bankruptcy or Sudden change in Economic,20
Tamil Nadu,2006,Female,By Consuming Insecticides,508
Tamil Nadu,2006,Female,By Consuming Other Poison,967
Tamil Nadu,2006,Female,By Drowning,220
Tamil Nadu,2006,Female,By Fire-Arms,6
Tamil Nadu,2006,Female,By Fire/Self Immolation,1380
Tamil Nadu,2006,Female,By Hanging,1197
Tamil Nadu,2006,Female,By Jumping from (Building),19
Tamil Nadu,2006,Female,By Jumping from (Other sites),23
Tamil Nadu,2006,Female,By Jumping off Moving Vehicles/Trains,0
Tamil Nadu,2006,Female,By Machine,1
Tamil Nadu,2006,Female,By Other means (please specify),484
Tamil Nadu,2006,Female,By Over Alcoholism,2
Tamil Nadu,2006,Female,By Overdose of sleeping pills,27
Tamil Nadu,2006,Female,By Self Infliction of injury,0
Tamil Nadu,2006,Female,By coming under running vehicles/trains,22
Tamil Nadu,2006,Female,By touching electric wires,16
Tamil Nadu,2006,Female,Cancellation/Non-Settlement of Marriage,53
Tamil Nadu,2006,Female,Cancer,9
Tamil Nadu,2006,Female,Causes Not known,396
Tamil Nadu,2006,Female,Death of Dear Person,31
Tamil Nadu,2006,Female,Diploma,36
Tamil Nadu,2006,Female,Divorce,36
Tamil Nadu,2006,Female,Divorcee,65
Tamil Nadu,2006,Female,Dowry Dispute,92
Tamil Nadu,2006,Female,Drug Abuse/Addiction,32
Tamil Nadu,2006,Female,Failure in Examination,127
Tamil Nadu,2006,Female,Fall in Social Reputation,132
Tamil Nadu,2006,Female,Family Problems,1575
Tamil Nadu,2006,Female,Farming/Agriculture Activity,84
Tamil Nadu,2006,Female,Graduate,102
Tamil Nadu,2006,Female,House Wife,2354
Tamil Nadu,2006,Female,Hr. Secondary/Intermediate/Pre-Universit,448
Tamil Nadu,2006,Female,Ideological Causes/Hero Worshipping,70
Tamil Nadu,2006,Female,Illegitimate Pregnancy,16
Tamil Nadu,2006,Female,Illness (Aids/STD),1
Tamil Nadu,2006,Female,Insanity/Mental Illness,118
Tamil Nadu,2006,Female,Love Affairs,200
Tamil Nadu,2006,Female,Married,3452
Tamil Nadu,2006,Female,Matriculate/Secondary,656
Tamil Nadu,2006,Female,Middle,1366
Tamil Nadu,2006,Female,Never Married,827
Tamil Nadu,2006,Female,No Education,1160
Tamil Nadu,2006,Female,Not having Children(Barrenness/Impotency,56
Tamil Nadu,2006,Female,Other Causes (Please Specity),544
Tamil Nadu,2006,Female,Other Prolonged Illness,988
Tamil Nadu,2006,Female,Others (Please Specify),980
Tamil Nadu,2006,Female,Paralysis,35
Tamil Nadu,2006,Female,Physical Abuse (Rape/Incest Etc.),13
Tamil Nadu,2006,Female,Post Graduate and Above,11
Tamil Nadu,2006,Female,Poverty,58
Tamil Nadu,2006,Female,Primary,1093
Tamil Nadu,2006,Female,Professional Activity,0
Tamil Nadu,2006,Female,Professional/Career Problem,41
Tamil Nadu,2006,Female,Property Dispute,71
Tamil Nadu,2006,Female,Public Sector Undertaking,86
Tamil Nadu,2006,Female,Retired Person,15
Tamil Nadu,2006,Female,Self-employed (Business activity),87
Tamil Nadu,2006,Female,Seperated,240
Tamil Nadu,2006,Female,Service (Government),30
Tamil Nadu,2006,Female,Service (Private),628
Tamil Nadu,2006,Female,Student,127
Tamil Nadu,2006,Female,Suspected/Illicit Relation,84
Tamil Nadu,2006,Female,Unemployed,481
Tamil Nadu,2006,Female,Unemployment,74
Tamil Nadu,2006,Female,Widowed/Widower,288
Tamil Nadu,2006,Male,Bankruptcy or Sudden change in Economic,108
Tamil Nadu,2006,Male,By Consuming Insecticides,960
Tamil Nadu,2006,Male,By Consuming Other Poison,1677
Tamil Nadu,2006,Male,By Drowning,750
Tamil Nadu,2006,Male,By Fire-Arms,9
Tamil Nadu,2006,Male,By Fire/Self Immolation,706
Tamil Nadu,2006,Male,By Hanging,1916
Tamil Nadu,2006,Male,By Jumping from (Building),77
Tamil Nadu,2006,Male,By Jumping from (Other sites),45
Tamil Nadu,2006,Male,By Jumping off Moving Vehicles/Trains,0
Tamil Nadu,2006,Male,By Machine,10
Tamil Nadu,2006,Male,By Other means (please specify),1006
Tamil Nadu,2006,Male,By Over Alcoholism,139
Tamil Nadu,2006,Male,By Overdose of sleeping pills,23
Tamil Nadu,2006,Male,By Self Infliction of injury,4
Tamil Nadu,2006,Male,By coming under running vehicles/trains,123
Tamil Nadu,2006,Male,By touching electric wires,64
Tamil Nadu,2006,Male,Cancellation/Non-Settlement of Marriage,36
Tamil Nadu,2006,Male,Cancer,19
Tamil Nadu,2006,Male,Causes Not known,826
Tamil Nadu,2006,Male,Death of Dear Person,52
Tamil Nadu,2006,Male,Diploma,175
Tamil Nadu,2006,Male,Divorce,54
Tamil Nadu,2006,Male,Divorcee,70
Tamil Nadu,2006,Male,Dowry Dispute,0
Tamil Nadu,2006,Male,Drug Abuse/Addiction,135
Tamil Nadu,2006,Male,Failure in Examination,99
Tamil Nadu,2006,Male,Fall in Social Reputation,159
Tamil Nadu,2006,Male,Family Problems,2312
Tamil Nadu,2006,Male,Farming/Agriculture Activity,342
Tamil Nadu,2006,Male,Graduate,190
Tamil Nadu,2006,Male,House Wife,0
Tamil Nadu,2006,Male,Hr. Secondary/Intermediate/Pre-Universit,887
Tamil Nadu,2006,Male,Ideological Causes/Hero Worshipping,102
Tamil Nadu,2006,Male,Illegitimate Pregnancy,0
Tamil Nadu,2006,Male,Illness (Aids/STD),9
Tamil Nadu,2006,Male,Insanity/Mental Illness,180
Tamil Nadu,2006,Male,Love Affairs,196
Tamil Nadu,2006,Male,Married,5426
Tamil Nadu,2006,Male,Matriculate/Secondary,1065
Tamil Nadu,2006,Male,Middle,1963
Tamil Nadu,2006,Male,Never Married,1197
Tamil Nadu,2006,Male,No Education,1585
Tamil Nadu,2006,Male,Not having Children(Barrenness/Impotency,30
Tamil Nadu,2006,Male,Other Causes (Please Specity),1004
Tamil Nadu,2006,Male,Other Prolonged Illness,1457
Tamil Nadu,2006,Male,Others (Please Specify),3625
Tamil Nadu,2006,Male,Paralysis,63
Tamil Nadu,2006,Male,Physical Abuse (Rape/Incest Etc.),0
Tamil Nadu,2006,Male,Post Graduate and Above,25
Tamil Nadu,2006,Male,Poverty,89
Tamil Nadu,2006,Male,Primary,1619
Tamil Nadu,2006,Male,Professional Activity,0
Tamil Nadu,2006,Male,Professional/Career Problem,93
Tamil Nadu,2006,Male,Property Dispute,150
Tamil Nadu,2006,Male,Public Sector Undertaking,245
Tamil Nadu,2006,Male,Retired Person,87
Tamil Nadu,2006,Male,Self-employed (Business activity),1118
Tamil Nadu,2006,Male,Seperated,417
Tamil Nadu,2006,Male,Service (Government),155
Tamil Nadu,2006,Male,Service (Private),1092
Tamil Nadu,2006,Male,Student,99
Tamil Nadu,2006,Male,Suspected/Illicit Relation,47
Tamil Nadu,2006,Male,Unemployed,746
Tamil Nadu,2006,Male,Unemployment,289
Tamil Nadu,2006,Male,Widowed/Widower,399
Tamil Nadu,2007,Female,Bankruptcy or Sudden change in Economic,21
Tamil Nadu,2007,Female,By Consuming Insecticides,534
Tamil Nadu,2007,Female,By Consuming Other Poison,1017
Tamil Nadu,2007,Female,By Drowning,231
Tamil Nadu,2007,Female,By Fire-Arms,6
Tamil Nadu,2007,Female,By Fire/Self Immolation,1451
Tamil Nadu,2007,Female,By Hanging,1259
Tamil Nadu,2007,Female,By Jumping from (Building),20
Tamil Nadu,2007,Female,By Jumping from (Other sites),24
Tamil Nadu,2007,Female,By Jumping off Moving Vehicles/Trains,0
Tamil Nadu,2007,Female,By Machine,1
Tamil Nadu,2007,Female,By Other means (please specify),510
Tamil Nadu,2007,Female,By Over Alcoholism,2
Tamil Nadu,2007,Female,By Overdose of sleeping pills,28
Tamil Nadu,2007,Female,By Self Infliction of injury,0
Tamil Nadu,2007,Female,By coming under running vehicles/trains,24
Tamil Nadu,2007,Female,By touching electric wires,17
Tamil Nadu,2007,Female,Cancellation/Non-Settlement of Marriage,56
Tamil Nadu,2007,Female,Cancer,9
Tamil Nadu,2007,Female,Causes Not known,416
Tamil Nadu,2007,Female,Death of Dear Person,33
Tamil Nadu,2007,Female,Diploma,38
Tamil Nadu,2007,Female,Divorce,38
Tamil Nadu,2007,Female,Divorcee,68
Tamil Nadu,2007,Female,Dowry Dispute,97
Tamil Nadu,2007,Female,Drug Abuse/Addiction,34
Tamil Nadu,2007,Female,Failure in Examination,134
Tamil Nadu,2007,Female,Fall in Social Reputation,139
Tamil Nadu,2007,Female,Family Problems,1656
Tamil Nadu,2007,Female,Farming/Agriculture Activity,88
Tamil Nadu,2007,Female,Graduate,107
Tamil Nadu,2007,Female,House Wife,2476
Tamil Nadu,2007,Female,Hr. Secondary/Intermediate/Pre-Universit,471
Tamil Nadu,2007,Female,Ideological Causes/Hero Worshipping,73
Tamil Nadu,2007,Female,Illegitimate Pregnancy,17
Tamil Nadu,2007,Female,Illness (Aids/STD),1
Tamil Nadu,2007,Female,Insanity/Mental Illness,124
Tamil Nadu,2007,Female,Love Affairs,210
Tamil Nadu,2007,Female,Married,3631
Tamil Nadu,2007,Female,Matriculate/Secondary,690
Tamil Nadu,2007,Female,Middle,1437
Tamil Nadu,2007,Female,Never Married,870
Tamil Nadu,2007,Female,No Education,1219
Tamil Nadu,2007,Female,Not having Children(Barrenness/Impotency,59
